amount_usd,currency,merchant_name,country,log_amount,velocity_10m,high_value,very_high_value,suspicious_merchant,off_hours,new_device,ip_risk,non_ng_context,is_risky
3442.94,USD,Spotify,NG,8.1444,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
11.5,GBP,Gambling Anonymous Hub,NG,2.5255,1.0,0.0,0.0,1.0,0.0,0.0,0.45,0.0,0
13.87,GBP,Amazon,NG,2.6994,2.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
6.29,GBP,Netflix,NG,1.9864,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
18.29,GBP,Apple,NG,2.9595,2.0,0.0,0.0,0.0,1.0,0.0,0.45,0.0,0
6732.95,GBP,Anonymous Crypto Mix,NG,8.8149,1.0,1.0,1.0,1.0,0.0,1.0,0.45,0.0,1
10.72,USD,Gambling Anonymous Hub,NG,2.4615,2.0,0.0,0.0,1.0,0.0,1.0,0.45,0.0,1
78.08,EUR,Amazon,NG,4.3705,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
34.97,GBP,Stripe Demo Store,CN,3.5828,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
5.73,EUR,Netflix,NG,1.906,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.81,USD,Netflix,NG,1.9183,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3224.5,USD,Apple,DE,8.0788,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
60.41,EUR,Netflix,RU,4.1176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
37.47,GBP,Wallet Drain Services,NG,3.65,3.0,0.0,0.0,1.0,0.0,0.0,0.45,0.0,1
62.59,GBP,Amazon,NG,4.1524,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20.23,GBP,Spotify,NG,3.0554,2.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,1
17.35,EUR,Shopify Merchant,NG,2.9094,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
8.39,EUR,Spotify,NG,2.2394,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
25.66,EUR,Spotify,NG,3.283,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
1473.74,GBP,Netflix,NG,7.2962,2.0,1.0,0.0,0.0,0.0,0.0,0.45,0.0,1
529.29,GBP,Wallet Drain Services,US,6.2734,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
62.34,USD,Shopify Merchant,NG,4.1485,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2858.72,GBP,Amazon,NG,7.9585,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
50.99,EUR,Amazon,NG,3.9511,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6.61,USD,Stripe Demo Store,CN,2.0293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
912.21,USD,Shopify Merchant,NG,6.817,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.47,GBP,Stripe Demo Store,NG,2.8014,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
32.95,EUR,Spotify,US,3.5249,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
1524.52,GBP,Netflix,NG,7.3301,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
14.18,USD,Shopify Merchant,NG,2.72,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
2309.79,EUR,Stripe Demo Store,NG,7.7453,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
36.96,USD,Stripe Demo Store,NG,3.6364,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1595.79,GBP,Wallet Drain Services,RU,7.3758,1.0,1.0,0.0,1.0,0.0,1.0,0.45,1.0,1
12.29,USD,Spotify,NG,2.5873,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20.73,USD,Apple,NG,3.0788,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
18.53,EUR,Amazon,NG,2.9717,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2142.05,GBP,Stripe Demo Store,NG,7.67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.35,GBP,Amazon,NG,2.5918,1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1
2276.82,EUR,Amazon,NG,7.731,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
32.85,USD,Shopify Merchant,US,3.5219,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
19.12,USD,Spotify,NG,3.0017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.7,GBP,Netflix,RU,3.4563,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
5.0,EUR,Apple,NG,1.7918,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
6294.06,GBP,Anonymous Crypto Mix,DE,8.7475,2.0,1.0,1.0,1.0,1.0,1.0,0.45,1.0,1
24.57,USD,Shopify Merchant,NG,3.2414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.85,GBP,Apple,CN,3.8033,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
23.1,EUR,Stripe Demo Store,DE,3.1822,1.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,0
55.74,GBP,Stripe Demo Store,NG,4.0385,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
36.88,EUR,Amazon,NG,3.6343,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
887.8,EUR,Netflix,NG,6.7899,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
18.21,USD,Netflix,NG,2.9554,1.0,0.0,0.0,0.0,1.0,0.0,0.45,0.0,0
26.73,EUR,Netflix,NG,3.3226,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
14.67,GBP,Shopify Merchant,NG,2.7519,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
58.67,USD,Netflix,NG,4.0888,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
9.24,GBP,Apple,NG,2.3266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.06,EUR,Stripe Demo Store,RU,3.2604,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
33.61,GBP,Amazon,NG,3.5441,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1747.59,EUR,Amazon,NG,7.4666,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6325.66,GBP,Stripe Demo Store,CN,8.7525,6.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
2608.96,GBP,Anonymous Crypto Mix,NG,7.8671,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1
878.51,EUR,Stripe Demo Store,NG,6.7794,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.16,EUR,Stripe Demo Store,NG,2.7184,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1133.29,USD,Netflix,NG,7.0338,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
44.94,USD,Stripe Demo Store,NG,3.8274,1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
26.56,GBP,Netflix,NG,3.3165,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
40.67,USD,Shopify Merchant,CN,3.7298,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
34.18,EUR,Netflix,NG,3.5604,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
6410.75,GBP,Stripe Demo Store,CN,8.7659,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
2242.25,EUR,Spotify,NG,7.7157,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
12.1,EUR,Amazon,NG,2.5726,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.92,USD,Apple,US,3.3644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
13.6,USD,Spotify,RU,2.6807,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
14.62,USD,Dark Web Market,NG,2.7483,1.0,0.0,0.0,1.0,0.0,0.0,0.45,0.0,0
1908.92,GBP,Stripe Demo Store,NG,7.5548,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2721.27,USD,Netflix,NG,7.9092,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
29.42,EUR,Spotify,RU,3.415,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
19.18,GBP,Stripe Demo Store,DE,3.0046,1.0,0.0,0.0,0.0,1.0,0.0,0.45,1.0,1
9.3,USD,Netflix,NG,2.3325,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
6.92,EUR,Shopify Merchant,DE,2.0689,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
88.08,USD,Apple,NG,4.4896,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
25.22,EUR,Shopify Merchant,NG,3.2665,1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
11.28,USD,Stripe Demo Store,CN,2.5081,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
27.75,EUR,Amazon,NG,3.3586,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
92.98,USD,Stripe Demo Store,NG,4.5431,1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1
2303.81,EUR,Spotify,NG,7.7428,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
5.0,GBP,Stripe Demo Store,RU,1.7918,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
1915.65,EUR,Stripe Demo Store,CN,7.5583,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
5.5,EUR,Netflix,NG,1.8725,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
17.39,USD,Shopify Merchant,NG,2.9117,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
9.08,GBP,Stripe Demo Store,NG,2.311,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
11.97,GBP,Amazon,NG,2.5623,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
24.51,USD,Wallet Drain Services,NG,3.2391,8.0,0.0,0.0,1.0,1.0,1.0,0.45,0.0,1
5.0,GBP,Spotify,NG,1.7918,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
18.86,USD,Shopify Merchant,NG,2.9885,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4765.88,EUR,Stripe Demo Store,RU,8.4694,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
11.13,EUR,Spotify,NG,2.4958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.59,EUR,Netflix,DE,2.1506,1.0,0.0,0.0,0.0,0.0,1.0,0.45,1.0,0
1463.81,EUR,Netflix,NG,7.2895,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
15.85,GBP,Spotify,NG,2.8243,2.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1
13.24,EUR,Netflix,NG,2.6561,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2283.22,USD,Apple,US,7.7338,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
28.89,USD,Amazon,NG,3.3975,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30.47,EUR,Shopify Merchant,NG,3.449,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
9.53,USD,Apple,DE,2.3539,2.0,0.0,0.0,0.0,1.0,0.0,0.45,1.0,0
10.5,GBP,Apple,DE,2.4419,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
2200.89,GBP,Amazon,DE,7.6971,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
10.22,EUR,Netflix,NG,2.4179,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
22.76,GBP,Apple,NG,3.1681,1.0,0.0,0.0,0.0,1.0,1.0,0.45,0.0,1
56.13,EUR,Shopify Merchant,NG,4.0453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19.26,USD,Gambling Anonymous Hub,NG,3.0087,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
8.59,GBP,Netflix,NG,2.2606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.43,GBP,Amazon,CN,3.3116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1023.85,EUR,Shopify Merchant,US,6.9323,3.0,1.0,0.0,0.0,0.0,0.0,0.45,1.0,1
18.08,GBP,Apple,NG,2.9487,2.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
562.47,USD,Gambling Anonymous Hub,NG,6.3341,2.0,1.0,0.0,1.0,0.0,0.0,0.45,0.0,1
32.58,USD,Apple,NG,3.514,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20.59,USD,Apple,NG,3.0723,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
19.25,EUR,Spotify,NG,3.0082,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
928.27,GBP,Stripe Demo Store,NG,6.8344,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
46.54,USD,Apple,RU,3.8616,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
36.0,EUR,Amazon,NG,3.6109,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
644.77,GBP,XXX Test Casino,CN,6.4704,3.0,1.0,0.0,1.0,0.0,0.0,0.45,1.0,1
27.74,EUR,Shopify Merchant,DE,3.3583,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
9.93,USD,Spotify,DE,2.3919,1.0,0.0,0.0,0.0,0.0,1.0,0.45,1.0,1
44.22,GBP,Spotify,NG,3.8115,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
22.22,GBP,Netflix,NG,3.145,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.41,GBP,Amazon,NG,2.6679,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
16.94,EUR,Apple,NG,2.8871,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1068.94,GBP,Shopify Merchant,NG,6.9754,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
42.1,USD,Spotify,NG,3.7636,1.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,0
32.4,GBP,Amazon,US,3.5085,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
7481.34,GBP,Dark Web Market,NG,8.9203,4.0,1.0,1.0,1.0,1.0,1.0,0.45,0.0,1
19.49,GBP,Wallet Drain Services,NG,3.0201,1.0,0.0,0.0,1.0,1.0,0.0,0.45,0.0,1
12.47,GBP,Shopify Merchant,NG,2.6007,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,USD,Shopify Merchant,NG,1.7918,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
7.47,EUR,Shopify Merchant,NG,2.1366,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
11.94,USD,Spotify,NG,2.5606,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3229.07,EUR,Gambling Anonymous Hub,NG,8.0803,2.0,1.0,1.0,1.0,0.0,1.0,0.45,0.0,1
1289.56,USD,Wallet Drain Services,NG,7.1628,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1
35.45,EUR,Stripe Demo Store,NG,3.5959,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
18.36,EUR,Stripe Demo Store,DE,2.9631,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
1446.85,GBP,Shopify Merchant,NG,7.2778,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11.61,EUR,Apple,DE,2.5346,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
1951.43,USD,Spotify,NG,7.5768,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19.38,GBP,Gambling Anonymous Hub,NG,3.0146,1.0,0.0,0.0,1.0,0.0,1.0,0.45,0.0,0
43.14,EUR,Wallet Drain Services,NG,3.7874,2.0,0.0,0.0,1.0,0.0,1.0,0.45,0.0,1
1287.4,USD,Shopify Merchant,NG,7.1612,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
22.05,GBP,Spotify,NG,3.1378,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6.31,GBP,Shopify Merchant,NG,1.9888,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
724.13,GBP,Amazon,NG,6.5863,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
43.26,GBP,Apple,NG,3.79,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
5.0,USD,Stripe Demo Store,CN,1.7918,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
51.42,USD,Stripe Demo Store,NG,3.9594,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
28.5,GBP,Dark Web Market,RU,3.3843,1.0,0.0,0.0,1.0,0.0,1.0,0.45,1.0,1
11.9,USD,Amazon,NG,2.5574,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.22,USD,Spotify,NG,2.503,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
75.73,USD,Shopify Merchant,NG,4.3403,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1891.2,GBP,Stripe Demo Store,NG,7.5455,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
18.47,GBP,Amazon,NG,2.9691,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
22.07,EUR,Apple,NG,3.1385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.78,GBP,Spotify,NG,2.623,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
512.56,USD,Netflix,NG,6.2414,1.0,1.0,0.0,0.0,0.0,0.0,0.45,0.0,0
12.53,USD,Netflix,NG,2.605,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
1007.88,EUR,Anonymous Crypto Mix,NG,6.9166,2.0,1.0,0.0,1.0,1.0,0.0,0.45,0.0,1
71.32,EUR,Netflix,NG,4.2812,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
18.79,USD,Apple,NG,2.9849,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3131.91,EUR,Spotify,NG,8.0497,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1357.68,GBP,Amazon,NG,7.2143,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21.95,EUR,Gambling Anonymous Hub,RU,3.1335,2.0,0.0,0.0,1.0,0.0,1.0,0.45,1.0,0
11.79,GBP,Stripe Demo Store,DE,2.5488,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
23.87,GBP,Stripe Demo Store,CN,3.2137,3.0,0.0,0.0,0.0,1.0,0.0,0.45,1.0,0
6.46,USD,Stripe Demo Store,NG,2.0102,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
584.65,GBP,Stripe Demo Store,NG,6.3727,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1609.05,GBP,Spotify,NG,7.384,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20.75,GBP,Shopify Merchant,NG,3.0795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.85,GBP,Amazon,NG,2.8244,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
66.88,USD,Shopify Merchant,NG,4.2177,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
22.65,USD,Apple,NG,3.1633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2111.6,USD,Spotify,NG,7.6557,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29.74,USD,Spotify,NG,3.4256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54.48,GBP,Stripe Demo Store,NG,4.016,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
17.35,EUR,Amazon,NG,2.9099,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
5258.96,EUR,Gambling Anonymous Hub,CN,8.5679,3.0,1.0,1.0,1.0,0.0,1.0,0.45,1.0,1
47.14,EUR,Spotify,NG,3.874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37.84,EUR,Netflix,NG,3.6596,6.0,0.0,0.0,0.0,1.0,0.0,0.45,0.0,1
29.13,EUR,Apple,NG,3.4055,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
15.97,EUR,Spotify,NG,2.8312,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17.97,EUR,Apple,NG,2.943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.54,USD,Stripe Demo Store,NG,3.8186,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
51.53,GBP,Stripe Demo Store,NG,3.9614,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
13.26,USD,Apple,RU,2.6577,3.0,0.0,0.0,0.0,1.0,0.0,0.45,1.0,1
593.64,EUR,Apple,DE,6.388,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
10.67,USD,Amazon,NG,2.4567,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35.9,EUR,Netflix,NG,3.6083,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
10.48,EUR,Amazon,CN,2.4405,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
1670.0,EUR,Netflix,NG,7.4212,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
572.03,GBP,Stripe Demo Store,NG,6.3509,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
818.57,GBP,Spotify,RU,6.7088,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
60.02,GBP,Shopify Merchant,NG,4.1112,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
7.22,USD,Shopify Merchant,NG,2.1062,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
64.18,GBP,Spotify,NG,4.1771,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
25.11,USD,Netflix,NG,3.2623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,EUR,Stripe Demo Store,NG,1.7918,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
61.21,USD,Spotify,NG,4.1305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39.67,USD,Netflix,NG,3.7054,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
14.88,GBP,Amazon,NG,2.7653,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.22,GBP,Netflix,DE,2.418,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
6.7,USD,Amazon,DE,2.0408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1667.87,GBP,Stripe Demo Store,NG,7.4199,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
10.52,EUR,Apple,NG,2.4444,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
960.2,GBP,Apple,NG,6.8682,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24.23,EUR,Netflix,NG,3.228,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
951.86,USD,Apple,NG,6.8595,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1807.35,EUR,Shopify Merchant,CN,7.5002,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
40.31,USD,Netflix,NG,3.721,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3487.46,GBP,Stripe Demo Store,NG,8.1572,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
15.33,GBP,Apple,RU,2.7927,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
20.34,USD,Stripe Demo Store,US,3.0608,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
1335.53,GBP,Apple,NG,7.1978,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
19.23,EUR,Stripe Demo Store,NG,3.0073,1.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,1
11.78,EUR,Shopify Merchant,NG,2.5482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13.38,EUR,Shopify Merchant,NG,2.6659,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.1,USD,Shopify Merchant,US,2.6461,1.0,0.0,0.0,0.0,0.0,1.0,0.45,1.0,1
12.08,GBP,Stripe Demo Store,NG,2.5714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41.71,USD,Apple,CN,3.7544,1.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,1
34.44,GBP,Spotify,NG,3.5677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.46,GBP,Apple,NG,2.4387,1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
8.71,USD,Amazon,NG,2.2727,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
17.99,EUR,Netflix,NG,2.944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90.8,USD,Stripe Demo Store,NG,4.5197,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9.78,GBP,Shopify Merchant,NG,2.3779,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
17.94,USD,Shopify Merchant,NG,2.9414,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
519.91,USD,Stripe Demo Store,NG,6.2556,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1952.81,GBP,Spotify,NG,7.5775,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
14.57,GBP,Spotify,NG,2.7456,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.09,EUR,Apple,NG,3.8305,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1985.24,USD,Stripe Demo Store,NG,7.594,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1810.09,GBP,Shopify Merchant,NG,7.5017,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
30.34,USD,Wallet Drain Services,NG,3.445,3.0,0.0,0.0,1.0,0.0,0.0,0.45,0.0,1
37.55,GBP,Amazon,NG,3.652,1.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,1
60.89,EUR,Amazon,NG,4.1254,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51.0,GBP,Stripe Demo Store,NG,3.9512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2392.97,EUR,Anonymous Crypto Mix,NG,7.7807,1.0,1.0,0.0,1.0,0.0,0.0,0.45,0.0,1
47.09,USD,Wallet Drain Services,NG,3.8732,1.0,0.0,0.0,1.0,0.0,1.0,0.45,0.0,0
12.57,USD,Shopify Merchant,NG,2.6079,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
